"country","state","city","year","long","lat","genus","species_botanical_name","species_common_name","dbh","volume_m3","wood_den_factor_kgm3","dry_weight_kg","carbon_kg","co2_kg","ndvi_2015","ndvi_2016","ndvi_2017","ndvi_2018","ndvi_2019","ndvi_2020","ndvi_2021","ndvi_2022","ndvi_2023","geometry","unique_id"
"usa","texas","dallas",2022,-96.87458987,32.85157992,"fraxinus","fraxinus pennsylvanica","green ash",64.77,5.82958023529883,530,3089.67752470838,1544.83876235419,5669.55825783988,0.590542733669281,0.604752659797668,0.605455458164215,0.575673818588257,0.637318670749664,0.684654295444489,0.596831858158112,0.595106720924377,0.522722184658051,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.8746433248626,32.85153480502352],[-96.87453690881321,32.85153480502352],[-96.87453690881321,32.851624776392136],[-96.8746433248626,32.851624776392136],[-96.8746433248626,32.85153480502352]]]}",23
"usa","texas","dallas",2022,-96.77849883,32.92144296,"fraxinus","fraxinus pennsylvanica","green ash",25.4,0.739281172525946,530,391.819021438752,195.909510719376,718.987904340109,0.519111573696136,0.715994000434875,0.568206250667572,0.66953033208847,0.714936017990112,0.71533465385437,0.644276261329651,0.644032418727875,0.638603687286377,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.77855419816348,32.921400000328916],[-96.77844769817793,32.921400000328916],[-96.77844769817793,32.92148997169754],[-96.77855419816348,32.92148997169754],[-96.77855419816348,32.921400000328916]]]}",24
"usa","texas","dallas",2022,-96.83963042,32.67099655,"fraxinus","fraxinus americana","white ash",45.085,1.88121014846708,550,1034.66558165689,517.332790828447,1898.6113423404,0.497714281082153,0.662539601325989,0.695709407329559,0.700209617614746,0.677639722824097,0.638530910015106,0.649142205715179,0.656530559062958,0.62259304523468,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.83968386496814,32.670950130561074],[-96.83957766453139,32.670950130561074],[-96.83957766453139,32.6710401019297],[-96.83968386496814,32.6710401019297],[-96.83968386496814,32.670950130561074]]]}",25
"usa","texas","dallas",2022,-96.81718475,32.89492907,"fraxinus","fraxinus pennsylvanica","green ash",38.1,1.80828534869178,530,958.391234806643,479.195617403322,1758.64791587019,0.494106084108353,0.602841258049011,0.525684952735901,0.541678130626678,0.62286102771759,0.598925709724426,0.544404625892639,0.588674545288086,0.570028841495514,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.81723688388341,32.894886185465126],[-96.81713041578581,32.894886185465126],[-96.81713041578581,32.89497615683374],[-96.81723688388341,32.89497615683374],[-96.81723688388341,32.894886185465126]]]}",27
"usa","texas","dallas",2022,-96.72974334,32.91389669,"ulmus","ulmus crassifolia","cedar elm",2.54,0.00244332295968519,628,1.5344068186823,0.767203409341148,2.81563651228201,0.529538929462433,0.649643063545227,0.646523416042328,0.634749531745911,0.722302556037903,0.610010981559753,0.635100364685059,0.56884229183197,0.499858230352402,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.72979838271044,32.91385074224544],[-96.72969189180859,32.91385074224544],[-96.72969189180859,32.91394071361405],[-96.72979838271044,32.91394071361405],[-96.72979838271044,32.91385074224544]]]}",28
"usa","texas","dallas",2022,-96.86263084,32.8141257,"prunus","prunus mexicana","mexican plum",5.08,0.0121214599928885,720,8.72745119487976,4.36372559743988,16.0148729426044,0.337819635868073,0.412246853113174,0.405463546514511,0.382766544818878,0.420009016990662,0.410663187503815,0.427527964115143,0.399393796920776,0.415897578001022,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.86268399343517,32.81408281527563],[-96.86257762226113,32.81408281527563],[-96.86257762226113,32.81417278664424],[-96.86268399343517,32.81417278664424],[-96.86268399343517,32.81408281527563]]]}",29
"usa","texas","dallas",2022,-96.6413376,32.71640708,"ilex","ilex spp.","holly spp.",5.08,0.0121214599928885,460,5.57587159672873,2.78793579836437,10.2317243799972,0.621565580368042,0.709153532981873,0.559966206550598,0.671307802200317,0.650828719139099,0.74418044090271,0.650400936603546,0.688372075557709,0.638643741607666,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.6413921271988,32.716361615689365],[-96.6412858727237,32.716361615689365],[-96.6412858727237,32.71645158705798],[-96.6413921271988,32.71645158705798],[-96.6413921271988,32.716361615689365]]]}",30
"usa","texas","dallas",2022,-96.87803155,32.85013454,"fraxinus","fraxinus pennsylvanica","green ash",16.51,0.28582256400629,530,151.485958923334,75.7429794616669,277.976734624317,0.658489942550659,0.702831506729126,0.6930091381073,0.697421193122864,0.722777962684631,0.72931170463562,0.694566786289215,0.673692047595978,0.658585846424103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.87808575001091,32.85009005628222],[-96.87797933569419,32.85009005628222],[-96.87797933569419,32.85018002765082],[-96.87808575001091,32.85018002765082],[-96.87808575001091,32.85009005628222]]]}",31
"usa","texas","dallas",2022,-96.73998475,32.87277992,"ulmus","ulmus americana","american elm",5.08,0.0375432429074354,460,17.2698917374203,8.63494586871015,31.6902513381663,0.428215354681015,0.685722053050995,0.708313286304474,0.715979814529419,0.700152695178986,0.677943885326385,0.695467889308929,0.678321659564972,0.592287719249725,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.74003645406073,32.87273337143161],[-96.73993001257406,32.87273337143161],[-96.73993001257406,32.872823342800224],[-96.74003645406073,32.872823342800224],[-96.74003645406073,32.87273337143161]]]}",32
"usa","texas","dallas",2022,-96.79072093,33.00746881,"quercus","quercus polymorpha","mexican white oak",2.54,0.00244332295968519,615,1.50264362020639,0.751321810103195,2.75735104307872,0.33435583114624,0.490677148103714,0.499885618686676,0.517840802669525,0.575101494789124,0.538759708404541,0.477597713470459,0.582259654998779,0.481252759695053,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.79077218684297,33.007424977852],[-96.79066558310687,33.007424977852],[-96.79066558310687,33.00751494922061],[-96.79077218684297,33.00751494922061],[-96.79077218684297,33.007424977852]]]}",33
"usa","texas","dallas",2022,-96.76240318,32.91116009,"ulmus","ulmus crassifolia","cedar elm",2.54,0.00244332295968519,628,1.5344068186823,0.767203409341148,2.81563651228201,0.395838677883148,0.486216723918915,0.429841905832291,0.492158323526382,0.512807905673981,0.457245260477066,0.449587196111679,0.404661029577255,0.392103850841522,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.7624568371844,32.91111731329967],[-96.76235034957074,32.91111731329967],[-96.76235034957074,32.91120728466828],[-96.7624568371844,32.91120728466828],[-96.7624568371844,32.91111731329967]]]}",34
"usa","texas","dallas",2022,-96.86257213,32.81413206,"prunus","prunus mexicana","mexican plum",5.08,0.0121214599928885,720,8.72745119487976,4.36372559743988,16.0148729426044,0.337819635868073,0.412246853113174,0.405463546514511,0.382766544818878,0.420009016990662,0.410663187503815,0.427527964115143,0.399393796920776,0.415897578001022,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.86262602512413,32.81408727437668],[-96.86251965394476,32.81408727437668],[-96.86251965394476,32.8141772457453],[-96.86262602512413,32.8141772457453],[-96.86262602512413,32.81408727437668]]]}",35
"usa","texas","dallas",2022,-96.64142238,32.71639249,"chilopsis","chilopsis linearis","desert willow",5.08,0.0121214599928885,600,7.27287599573313,3.63643799786656,13.3457274521703,0.627282500267029,0.708638370037079,0.571673095226288,0.660991132259369,0.643587470054626,0.732558131217957,0.616881608963013,0.655172407627106,0.620505690574646,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.64147685011089,32.7163482383862],[-96.64137059565171,32.7163482383862],[-96.64137059565171,32.71643820975483],[-96.64147685011089,32.71643820975483],[-96.64147685011089,32.7163482383862]]]}",36
"usa","texas","dallas",2022,-96.73997772,32.87271883,"quercus","quercus buckleyi","texas red oak",5.08,0.0121214599928885,450,5.45465699679985,2.72732849839992,10.0092955891277,0.396957814693451,0.648345172405243,0.679149150848389,0.705882370471954,0.694045782089233,0.620042860507965,0.674675762653351,0.623586773872375,0.493436306715012,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.74003199492493,32.87267540311792],[-96.73992555350785,32.87267540311792],[-96.73992555350785,32.872765374486534],[-96.74003199492493,32.872765374486534],[-96.74003199492493,32.87267540311792]]]}",37
"usa","texas","dallas",2022,-96.79084432,33.0074868,"quercus","quercus polymorpha","mexican white oak",2.54,0.00244332295968519,615,1.50264362020639,0.751321810103195,2.75735104307872,0.171413213014603,0.34525141119957,0.36576309800148,0.432976454496384,0.462756037712097,0.397392570972443,0.353070169687271,0.473059803247452,0.405982911586761,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.79089704168322,33.0074428142562],[-96.79079043792557,33.0074428142562],[-96.79079043792557,33.00753278562482],[-96.79089704168322,33.00753278562482],[-96.79089704168322,33.0074428142562]]]}",38
"usa","texas","dallas",2022,-96.87805774,32.85017971,"fraxinus","fraxinus pennsylvanica","green ash",15.24,0.239558345171275,530,126.965922940776,63.4829614703879,232.982468596324,0.658489942550659,0.702831506729126,0.6930091381073,0.697421193122864,0.722777962684631,0.72931170463562,0.694566786289215,0.673692047595978,0.658585846424103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.87811250464394,32.85013464729275],[-96.87800609027373,32.85013464729275],[-96.87800609027373,32.850224618661365],[-96.87811250464394,32.850224618661365],[-96.87811250464394,32.85013464729275]]]}",39
"usa","texas","dallas",2022,-96.87847174,32.84947777,"fraxinus","fraxinus pennsylvanica","green ash",13.335,0.178435420788491,530,94.5707730179004,47.2853865089502,173.537368487847,0.424194067716599,0.638291418552399,0.726116001605988,0.741557121276855,0.74684751033783,0.763111889362335,0.734371542930603,0.753395140171051,0.737226247787476,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.87852274152175,32.849434568427355],[-96.87841632799108,32.849434568427355],[-96.87841632799108,32.84952453979597],[-96.87852274152175,32.84952453979597],[-96.87852274152175,32.849434568427355]]]}",40
"usa","texas","dallas",2022,-96.87799303,32.85024726,"fraxinus","fraxinus pennsylvanica","green ash",22.86,0.585960879065754,530,310.55926590485,155.279632952425,569.876252935399,0.527815461158752,0.603165924549103,0.52902740240097,0.634408593177795,0.517965734004974,0.587244868278503,0.622500002384186,0.519177556037903,0.445933014154434,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.87804561816816,32.85020153380854],[-96.87793920371774,32.85020153380854],[-96.87793920371774,32.85029150517716],[-96.87804561816816,32.85029150517716],[-96.87804561816816,32.85020153380854]]]}",41
"usa","texas","dallas",2022,-96.76239245,32.911365,"ulmus","ulmus crassifolia","cedar elm",2.54,0.00244332295968519,628,1.5344068186823,0.767203409341148,2.81563651228201,0.530976116657257,0.562722027301788,0.477516055107117,0.590369641780853,0.625209152698517,0.568914949893951,0.557777285575867,0.597183108329773,0.52289617061615,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.76244346000173,32.91131797284707],[-96.7623369721467,32.91131797284707],[-96.7623369721467,32.91140794421569],[-96.76244346000173,32.91140794421569],[-96.76244346000173,32.91131797284707]]]}",42
"usa","texas","dallas",2022,-96.87849273,32.84950774,"fraxinus","fraxinus pennsylvanica","green ash",12.065,0.143085540664401,530,75.8353365521326,37.9176682760663,139.157842573163,0.482615619897842,0.634071171283722,0.666815161705017,0.668845295906067,0.732862889766693,0.717121601104736,0.672427535057068,0.687306523323059,0.679157495498657,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.87854503704303,32.84946132303368],[-96.87843862348029,32.84946132303368],[-96.87843862348029,32.84955129440229],[-96.87854503704303,32.84955129440229],[-96.87854503704303,32.84946132303368]]]}",43
"usa","texas","dallas",2022,-96.86239076,32.81417587,"prunus","prunus mexicana","mexican plum",5.08,0.0121214599928885,720,8.72745119487976,4.36372559743988,16.0148729426044,0.423893809318542,0.708709597587585,0.585823059082031,0.58366197347641,0.64756828546524,0.606993734836578,0.576626241207123,0.580005764961243,0.560867130756378,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.86244320200758,32.814131865387225],[-96.86233683077484,32.814131865387225],[-96.86233683077484,32.81422183675585],[-96.86244320200758,32.81422183675585],[-96.86244320200758,32.814131865387225]]]}",44
"usa","texas","dallas",2022,-96.64145136,32.71635022,"chilopsis","chilopsis linearis","desert willow",5.08,0.0121214599928885,600,7.27287599573313,3.63643799786656,13.3457274521703,0.564102590084076,0.662068963050842,0.46322312951088,0.641307055950165,0.562958776950836,0.667762339115143,0.543971002101898,0.513455331325531,0.495164424180984,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.64150360469068,32.716303647375675],[-96.64139735028462,32.716303647375675],[-96.64139735028462,32.716393618744284],[-96.64150360469068,32.716393618744284],[-96.64150360469068,32.716303647375675]]]}",45
"usa","texas","dallas",2022,-96.87969325,32.84968542,"fraxinus","fraxinus pennsylvanica","green ash",25.4,0.739281172525946,530,391.819021438752,195.909510719376,718.987904340109,0.295687884092331,0.632993042469025,0.376564860343933,0.47691485285759,0.406486213207245,0.459781527519226,0.413624376058578,0.460522770881653,0.475744694471359,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.87974453533317,32.849639687075815],[-96.87963812155655,32.849639687075815],[-96.87963812155655,32.84972965844444],[-96.87974453533317,32.84972965844444],[-96.87974453533317,32.849639687075815]]]}",46
"usa","texas","dallas",2022,-96.8625384,32.85322861,"fraxinus","fraxinus americana","white ash",39.37,1.37536270433868,550,756.449487386274,378.224743693137,1388.08480935381,0.614662766456604,0.714285731315613,0.561181426048279,0.653493821620941,0.703988969326019,0.686517119407654,0.681001126766205,0.661580502986908,0.605360448360443,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.86259037570298,32.853184672413306],[-96.86248395767478,32.853184672413306],[-96.86248395767478,32.85327464378192],[-96.86259037570298,32.85327464378192],[-96.86259037570298,32.853184672413306]]]}",47
"usa","texas","dallas",2022,-96.74006408,32.87277182,"platanus","platanus occidentalis","sycamore",5.08,0.0121214599928885,460,5.57587159672873,2.78793579836437,10.2317243799972,0.28907436132431,0.609245002269745,0.59088796377182,0.672470331192017,0.674960315227509,0.664445817470551,0.707123339176178,0.705970466136932,0.647701859474182,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.74011671787702,32.87272891233056],[-96.74001027639571,32.87272891233056],[-96.74001027639571,32.872818883699175],[-96.74011671787702,32.872818883699175],[-96.74011671787702,32.87272891233056]]]}",48
"usa","texas","dallas",2022,-96.78045152,32.98041703,"quercus","quercus polymorpha","mexican white oak",2.54,0.00244332295968519,615,1.50264362020639,0.751321810103195,2.75735104307872,0.471656173467636,0.542098462581635,0.601406812667847,0.590421140193939,0.584195196628571,0.578888237476349,0.505957841873169,0.563194632530212,0.543829798698425,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.78050286080507,32.98037161176073],[-96.7803962897444,32.98037161176073],[-96.7803962897444,32.98046158312935],[-96.78050286080507,32.98046158312935],[-96.78050286080507,32.98037161176073]]]}",49
"usa","texas","dallas",2022,-96.81332265,33.01058443,"ulmus","ulmus crassifolia","cedar elm",2.54,0.00244332295968519,628,1.5344068186823,0.767203409341148,2.81563651228201,0.333333343267441,0.442052215337753,0.481518238782883,0.528047323226929,0.529061913490295,0.529179990291595,0.560950398445129,0.564634680747986,0.522160649299622,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-96.81337537196094,33.0105374303873],[-96.81326876446276,33.0105374303873],[-96.81326876446276,33.01062740175591],[-96.81337537196094,33.01062740175591],[-96.81337537196094,33.0105374303873]]]}",50
