"country","state","city","year","long","lat","genus","species_botanical_name","species_common_name","dbh","volume_m3","wood_den_factor_kgm3","dry_weight_kg","carbon_kg","co2_kg","ndvi_2015","ndvi_2016","ndvi_2017","ndvi_2018","ndvi_2019","ndvi_2020","ndvi_2021","ndvi_2022","ndvi_2023","geometry","unique_id"
"usa","georgia","atlanta",2015,-84.39023953,33.75697261,"zelkova","zelkova serrata","japanese zelkova",30.48,0.467824677249257,593.070272373541,277.45290875928,138.72645437964,509.12608757328,0.311962485313416,0.390170514583588,0.384750723838806,0.425053536891937,0.463574200868607,0.390250205993652,0.367178291082382,0.460781693458557,0.389768570661545,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.3902935412869,33.756928519319395],[-84.39018601466702,33.756928519319395],[-84.39018601466702,33.75701849068801],[-84.3902935412869,33.75701849068801],[-84.3902935412869,33.756928519319395]]]}",31
"usa","georgia","atlanta",2015,-84.38999348,33.75779385,"zelkova","zelkova serrata","japanese zelkova",30.48,0.467824677249257,593.070272373541,277.45290875928,138.72645437964,509.12608757328,0.0635670199990273,0.0987547039985657,0.153711795806885,0.198226168751717,0.149270489811897,0.181993067264557,0.139527931809425,0.287011444568634,0.201987937092781,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39004829124268,33.757748993913225],[-84.38994076359367,33.757748993913225],[-84.38994076359367,33.75783896528184],[-84.39004829124268,33.75783896528184],[-84.39004829124268,33.757748993913225]]]}",32
"usa","georgia","atlanta",2015,-84.37656284,33.76769357,"magnolia","magnolia virginiana","sweetbay",2.54,0.00244332295968519,664,1.62236644523096,0.811183222615482,2.97704242699882,0.405552536249161,0.5078125,0.666827619075775,0.581928551197052,0.560912370681763,0.639902651309967,0.491595566272736,0.49863463640213,0.524788081645966,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.3766174850699,33.76764819825187],[-84.37650994500082,33.76764819825187],[-84.37650994500082,33.76773816962048],[-84.3766174850699,33.76773816962048],[-84.3766174850699,33.76764819825187]]]}",34
"usa","georgia","atlanta",2015,-84.38191819,33.75592639,"ilex","ilex opaca","american holly",30.48,0.761356017621788,500,380.678008810894,190.339004405447,698.544146167991,0.561530530452728,0.64056408405304,0.708176672458649,0.705514788627625,0.722175240516663,0.679737031459808,0.639246761798859,0.675276756286621,0.632329642772675,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38197285806503,33.75588063057183],[-84.38186533275949,33.75588063057183],[-84.38186533275949,33.75597060194044],[-84.38197285806503,33.75597060194044],[-84.38197285806503,33.75588063057183]]]}",37
"usa","georgia","atlanta",2015,-84.38195288,33.7559291,"ilex","ilex opaca","american holly",30.48,0.761356017621788,500,380.678008810894,190.339004405447,698.544146167991,0.561530530452728,0.64056408405304,0.708176672458649,0.705514788627625,0.722175240516663,0.679737031459808,0.639246761798859,0.675276756286621,0.632329642772675,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38200853087623,33.75588508967289],[-84.3819010055651,33.75588508967289],[-84.3819010055651,33.755975061041504],[-84.38200853087623,33.755975061041504],[-84.38200853087623,33.75588508967289]]]}",38
"usa","georgia","atlanta",2015,-84.38197766,33.75593318,"ilex","ilex opaca","american holly",27.94,0.622689811499425,500,311.344905749713,155.672452874856,571.317902050723,0.561530530452728,0.64056408405304,0.708176672458649,0.705514788627625,0.722175240516663,0.679737031459808,0.639246761798859,0.675276756286621,0.632329642772675,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38203082638432,33.755889548773936],[-84.38192330106757,33.755889548773936],[-84.38192330106757,33.75597952014255],[-84.38203082638432,33.75597952014255],[-84.38203082638432,33.755889548773936]]]}",39
"usa","georgia","atlanta",2015,-84.38835105,33.75510817,"ilex","ilex opaca","american holly",27.94,0.622689811499425,500,311.344905749713,155.672452874856,571.317902050723,0.423641711473465,0.63753879070282,0.662260413169861,0.589758515357971,0.640535354614258,0.672158181667328,0.723266363143921,0.563167572021484,0.568527936935425,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38840288127318,33.75506461507905],[-84.3882953569911,33.75506461507905],[-84.3882953569911,33.75515458644767],[-84.38840288127318,33.75515458644767],[-84.38840288127318,33.75506461507905]]]}",41
"usa","georgia","atlanta",2015,-84.39242949,33.7470342,"quercus","quercus phellos","willow oak",43.18,1.70260531532107,560,953.458976579798,476.729488289899,1749.59722202393,0.633739590644836,0.661280691623688,0.649492263793945,0.705208361148834,0.69792252779007,0.708241760730743,0.666446506977081,0.715576827526093,0.715919375419617,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39248295368209,33.746989183071264],[-84.39237543952603,33.746989183071264],[-84.39237543952603,33.74707915443988],[-84.39248295368209,33.74707915443988],[-84.39248295368209,33.746989183071264]]]}",45
"usa","georgia","atlanta",2015,-84.39251738,33.74702945,"quercus","quercus phellos","willow oak",43.18,1.70260531532107,560,953.458976579798,476.729488289899,1749.59722202393,0.58200877904892,0.625210642814636,0.588436424732208,0.609713792800903,0.625714302062988,0.650750339031219,0.631411373615265,0.672790884971619,0.688294768333435,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39257213570038,33.74698472397021],[-84.39246462154992,33.74698472397021],[-84.39246462154992,33.74707469533882],[-84.39257213570038,33.74707469533882],[-84.39257213570038,33.74698472397021]]]}",46
"usa","georgia","atlanta",2015,-84.39258986,33.74706666,"quercus","quercus phellos","willow oak",55.88,3.08919850654623,560,1729.95116366589,864.975581832945,3174.46038532691,0.248179614543915,0.170086950063705,0.284250974655151,0.42931392788887,0.429208487272263,0.41182217001915,0.39985379576683,0.411121815443039,0.415308654308319,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39264348133956,33.74702039677864],[-84.39253596714437,33.74702039677864],[-84.39253596714437,33.74711036814725],[-84.39264348133956,33.74711036814725],[-84.39264348133956,33.74702039677864]]]}",47
"usa","georgia","atlanta",2015,-84.39255707,33.7471085,"quercus","quercus phellos","willow oak",33.02,0.916032202383645,560,512.978033334841,256.48901666742,941.314691169433,0.47567030787468,0.459975123405457,0.558688998222351,0.504479944705963,0.601309835910797,0.525434076786041,0.488841652870178,0.673656642436981,0.573905110359192,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39261226766008,33.747064987789166],[-84.392504753409,33.747064987789166],[-84.392504753409,33.74715495915778],[-84.39261226766008,33.74715495915778],[-84.39261226766008,33.747064987789166]]]}",48
"usa","georgia","atlanta",2015,-84.39251106,33.74712727,"quercus","quercus phellos","willow oak",35.56,1.0871217463702,560,608.788177967314,304.394088983657,1117.12630657002,0.47567030787468,0.459975123405457,0.558688998222351,0.504479944705963,0.601309835910797,0.525434076786041,0.488841652870178,0.673656642436981,0.573905110359192,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39256321755964,33.747082824193384],[-84.39245570328619,33.747082824193384],[-84.39245570328619,33.747172795562],[-84.39256321755964,33.747172795562],[-84.39256321755964,33.747082824193384]]]}",49
"usa","georgia","atlanta",2015,-84.39244656,33.74711969,"quercus","quercus phellos","willow oak",27.94,0.622689811499425,560,348.706294439678,174.353147219839,639.876050296809,0.59008651971817,0.663900434970856,0.684979557991028,0.714634895324707,0.744308233261108,0.708007097244263,0.586116015911102,0.736996531486511,0.669836938381195,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39250079013932,33.74707390599127],[-84.39239327587707,33.74707390599127],[-84.39239327587707,33.747163877359895],[-84.39250079013932,33.747163877359895],[-84.39250079013932,33.74707390599127]]]}",50
"usa","georgia","atlanta",2015,-84.39181129,33.76430342,"ilex","ilex cornuta","chinese holly",5.08,0.0121214599928885,650,7.87894899537756,3.93947449768878,14.4578714065178,0.434826552867889,0.50211638212204,0.433657854795456,0.392877012491226,0.450309634208679,0.402061849832535,0.354120254516602,0.494385421276093,0.414030253887177,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39186314944871,33.76425928145126],[-84.39175561363223,33.76425928145126],[-84.39175561363223,33.76434925281988],[-84.39186314944871,33.76434925281988],[-84.39186314944871,33.76425928145126]]]}",51
"usa","georgia","atlanta",2015,-84.39238864,33.7471132,"quercus","quercus phellos","willow oak",45.72,1.94299876311862,560,1088.07930734643,544.039653673214,1996.6255289807,0.455449640750885,0.585696697235107,0.589728653430939,0.69024121761322,0.661941707134247,0.665841579437256,0.514771044254303,0.624193549156189,0.627711236476898,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39244282182284,33.74706944689021],[-84.39233530756617,33.74706944689021],[-84.39233530756617,33.74715941825883],[-84.39244282182284,33.74715941825883],[-84.39244282182284,33.74706944689021]]]}",55
"usa","georgia","atlanta",2015,-84.39240057,33.74714836,"quercus","quercus phellos","willow oak",45.72,1.94299876311862,560,1088.07930734643,544.039653673214,1996.6255289807,0.59008651971817,0.663900434970856,0.684979557991028,0.714634895324707,0.744308233261108,0.708007097244263,0.586116015911102,0.736996531486511,0.669836938381195,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39245619914833,33.747105119698645],[-84.39234868484692,33.747105119698645],[-84.39234868484692,33.74719509106726],[-84.39245619914833,33.74719509106726],[-84.39245619914833,33.747105119698645]]]}",56
"usa","georgia","atlanta",2015,-84.39242043,33.74719449,"quercus","quercus phellos","willow oak",33.02,0.916032202383645,560,512.978033334841,256.48901666742,941.314691169433,0.388471186161041,0.294511377811432,0.513782799243927,0.447927922010422,0.546099305152893,0.485623836517334,0.356571435928345,0.580998778343201,0.430287420749664,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39247403558043,33.74714971070919],[-84.39236652122312,33.74714971070919],[-84.39236652122312,33.7472396820778],[-84.39247403558043,33.7472396820778],[-84.39247403558043,33.74714971070919]]]}",57
"usa","georgia","atlanta",2015,-84.38924302,33.75975949,"quercus","quercus phellos","willow oak",27.94,0.622689811499425,560,348.706294439678,174.353147219839,639.876050296809,0.344917476177216,0.149606302380562,0.240523770451546,0.318591803312302,0.408938884735107,0.485615253448486,0.397599399089813,0.458086371421814,0.325482815504074,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38929470439608,33.759715457477796],[-84.38918717428032,33.759715457477796],[-84.38918717428032,33.75980542884641],[-84.38929470439608,33.75980542884641],[-84.38929470439608,33.759715457477796]]]}",68
"usa","georgia","atlanta",2015,-84.39064042,33.76069279,"zelkova","zelkova serrata","japanese zelkova",27.94,0.370687472267276,593.070272373541,219.843720143013,109.921860071507,403.413226462429,0.0635427758097649,0.152486905455589,0.196946561336517,0.21696113049984,0.247672259807587,0.220203816890717,0.10230253636837,0.2988640666008,0.223132967948914,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.3906948627105,33.760647409597965],[-84.39058733142562,33.760647409597965],[-84.39058733142562,33.760737380966575],[-84.3906948627105,33.760737380966575],[-84.3906948627105,33.760647409597965]]]}",91
"usa","georgia","atlanta",2015,-84.39248756,33.74719767,"quercus","quercus phellos","willow oak",35.56,1.0871217463702,560,608.788177967314,304.394088983657,1117.12630657002,0.388471186161041,0.294511377811432,0.513782799243927,0.447927922010422,0.546099305152893,0.485623836517334,0.356571435928345,0.580998778343201,0.430287420749664,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39254092209904,33.74715416981024],[-84.39243340773615,33.74715416981024],[-84.39243340773615,33.74724414117885],[-84.39254092209904,33.74724414117885],[-84.39254092209904,33.74715416981024]]]}",99
"usa","georgia","atlanta",2015,-84.39252563,33.74716352,"quercus","quercus phellos","willow oak",35.56,1.0871217463702,560,608.788177967314,304.394088983657,1117.12630657002,0.47567030787468,0.459975123405457,0.558688998222351,0.504479944705963,0.601309835910797,0.525434076786041,0.488841652870178,0.673656642436981,0.573905110359192,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39258105398619,33.747118497001814],[-84.39247353966802,33.747118497001814],[-84.39247353966802,33.74720846837042],[-84.39258105398619,33.74720846837042],[-84.39258105398619,33.747118497001814]]]}",100
"usa","georgia","atlanta",2015,-84.39245607,33.7472329,"quercus","quercus phellos","willow oak",35.56,1.0871217463702,560,608.788177967314,304.394088983657,1117.12630657002,0.388471186161041,0.294511377811432,0.513782799243927,0.447927922010422,0.546099305152893,0.485623836517334,0.356571435928345,0.580998778343201,0.430287420749664,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39250970841401,33.74718984261866],[-84.39240219400638,33.74718984261866],[-84.39240219400638,33.74727981398728],[-84.39250970841401,33.74727981398728],[-84.39250970841401,33.74718984261866]]]}",101
"usa","georgia","atlanta",2015,-84.39229288,33.74721671,"ulmus","ulmus alata","winged elm",35.56,1.0871217463702,600,652.273047822122,326.136523911061,1196.92104275359,0.144913926720619,0.205047324299812,0.215019255876541,0.325328767299652,0.278171271085739,0.347761929035187,0.213483139872551,0.273788660764694,0.215711951255798,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39234472166385,33.74717200621444],[-84.39223720727858,33.74717200621444],[-84.39223720727858,33.747261977583065],[-84.39234472166385,33.747261977583065],[-84.39234472166385,33.74717200621444]]]}",102
"usa","georgia","atlanta",2015,-84.39221693,33.74755969,"quercus","quercus phellos","willow oak",25.4,0.499606265346234,560,279.779508593891,139.889754296946,513.39539826979,0.209189847111702,0.117684885859489,0.308834433555603,0.34891676902771,0.463991761207581,0.489025473594666,0.43941605091095,0.373842597007751,0.427827000617981,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39226891716083,33.74751535699557],[-84.39216140234511,33.74751535699557],[-84.39216140234511,33.74760532836419],[-84.39226891716083,33.74760532836419],[-84.39226891716083,33.74751535699557]]]}",103
"usa","georgia","atlanta",2015,-84.39114802,33.75978305,"quercus","quercus phellos","willow oak",50.8,2.47857424397597,560,1388.00157662654,694.000788313272,2546.98289310971,0.168162778019905,0.195297688245773,0.227836027741432,0.295560240745544,0.335053771734238,0.257164984941483,0.254468083381653,0.426465660333633,0.263843655586243,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39120319966091,33.759737752983064],[-84.39109566951718,33.759737752983064],[-84.39109566951718,33.75982772435169],[-84.39120319966091,33.75982772435169],[-84.39120319966091,33.759737752983064]]]}",105
"usa","georgia","atlanta",2015,-84.39159927,33.75978616,"quercus","quercus phellos","willow oak",27.94,0.622689811499425,560,348.706294439678,174.353147219839,639.876050296809,0.225241020321846,0.166140243411064,0.273440271615982,0.275083065032959,0.28970530629158,0.354297697544098,0.41833508014679,0.502222239971161,0.353330731391907,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39165356887013,33.75974221208413],[-84.39154603872079,33.75974221208413],[-84.39154603872079,33.75983218345274],[-84.39165356887013,33.75983218345274],[-84.39165356887013,33.75974221208413]]]}",109
"usa","georgia","atlanta",2015,-84.39166922,33.75978603,"quercus","quercus phellos","willow oak",45.72,1.94299876311862,560,1088.07930734643,544.039653673214,1996.6255289807,0.225241020321846,0.166140243411064,0.273440271615982,0.275083065032959,0.28970530629158,0.354297697544098,0.41833508014679,0.502222239971161,0.353330731391907,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39172491448697,33.75974221208413],[-84.39161738433764,33.75974221208413],[-84.39161738433764,33.75983218345274],[-84.39172491448697,33.75983218345274],[-84.39172491448697,33.75974221208413]]]}",110
"usa","georgia","atlanta",2015,-84.38859487,33.76769267,"magnolia","magnolia grandiflora","southern magnolia",30.48,0.435032096509428,460,200.114764394337,100.057382197168,367.210592663608,0.52836412191391,0.548602223396301,0.513442635536194,0.60276073217392,0.590137660503387,0.5117307305336,0.518978595733643,0.560261607170105,0.573027551174164,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38864813971212,33.76764819825187],[-84.38854059964302,33.76764819825187],[-84.38854059964302,33.767738169620486],[-84.38864813971212,33.767738169620486],[-84.38864813971212,33.76764819825187]]]}",130
"usa","georgia","atlanta",2015,-84.38810795,33.76729639,"magnolia","magnolia grandiflora","southern magnolia",30.48,0.435032096509428,460,200.114764394337,100.057382197168,367.210592663608,0.416666656732559,0.445670336484909,0.58073216676712,0.514304280281067,0.582549810409546,0.608240485191345,0.570175409317017,0.477262705564499,0.498910665512085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38816209744867,33.76725133825811],[-84.38805455787761,33.76725133825811],[-84.38805455787761,33.76734130962673],[-84.38816209744867,33.76734130962673],[-84.38816209744867,33.76725133825811]]]}",137
"usa","georgia","atlanta",2015,-84.38905029,33.7686083,"pyrus","pyrus calleryana","callery pear",48.26,2.20155250689564,593.070272373541,1305.67534490925,652.837672454623,2395.91425790847,0.299536317586899,0.215199396014214,0.39326673746109,0.316671758890152,0.34927362203598,0.270323872566223,0.353272348642349,0.249839842319489,0.248574301600456,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.38910296859224,33.768562313967834],[-84.38899542737596,33.768562313967834],[-84.38899542737596,33.768652285336444],[-84.38910296859224,33.768652285336444],[-84.38910296859224,33.768562313967834]]]}",144
"usa","georgia","atlanta",2015,-84.39209559,33.74772192,"quercus","quercus phellos","willow oak",30.48,0.761356017621788,560,426.359369868201,213.179684934101,782.369443708149,0.172701954841614,0.315138280391693,0.348763793706894,0.360942512750626,0.451892375946045,0.391776561737061,0.4088514149189,0.38998144865036,0.386461019515991,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39214852153286,33.747675884633495],[-84.39204100651588,33.747675884633495],[-84.39204100651588,33.74776585600211],[-84.39214852153286,33.74776585600211],[-84.39214852153286,33.747675884633495]]]}",151
"usa","georgia","atlanta",2015,-84.39189476,33.74797829,"quercus","quercus phellos","willow oak",35.56,1.0871217463702,560,608.788177967314,304.394088983657,1117.12630657002,0.271613836288452,0.334220141172409,0.402319371700287,0.406128913164139,0.50998866558075,0.405366718769073,0.433758586645126,0.410214155912399,0.467646032571793,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39194786214733,33.747934512494595],[-84.39184034680609,33.747934512494595],[-84.39184034680609,33.748024483863205],[-84.39194786214733,33.748024483863205],[-84.39194786214733,33.747934512494595]]]}",153
"usa","georgia","atlanta",2015,-84.39172836,33.74818177,"quercus","quercus phellos","willow oak",30.48,0.761356017621788,560,426.359369868201,213.179684934101,782.369443708149,0.371663242578506,0.298628211021423,0.421251565217972,0.534203231334686,0.556650221347809,0.504445314407349,0.565478146076202,0.552825570106506,0.555303871631622,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39178287553393,33.748135172042],[-84.39167535994113,33.748135172042],[-84.39167535994113,33.74822514341061],[-84.39178287553393,33.74822514341061],[-84.39178287553393,33.748135172042]]]}",155
"usa","georgia","atlanta",2015,-84.39165473,33.74829346,"quercus","quercus phellos","willow oak",27.94,0.622689811499425,560,348.706294439678,174.353147219839,639.876050296809,0.494706094264984,0.457105427980423,0.48968580365181,0.568024575710297,0.628398776054382,0.630723774433136,0.607594907283783,0.65857607126236,0.696476936340332,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39170707088579,33.74824664956834],[-84.39159955515322,33.74824664956834],[-84.39159955515322,33.74833662093695],[-84.39170707088579,33.74833662093695],[-84.39170707088579,33.74824664956834]]]}",156
"usa","georgia","atlanta",2015,-84.39074836,33.7610555,"quercus","quercus phellos","willow oak",33.02,0.916032202383645,560,512.978033334841,256.48901666742,941.314691169433,0.258760869503021,0.197183102369308,0.211334124207497,0.23345123231411,0.262758135795593,0.197808220982552,0.215697675943375,0.310293018817902,0.233167961239815,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.390801881362,33.76100859678329],[-84.39069434962397,33.76100859678329],[-84.39069434962397,33.761098568151915],[-84.390801881362,33.761098568151915],[-84.390801881362,33.76100859678329]]]}",159
"usa","georgia","atlanta",2015,-84.39079064,33.76105419,"quercus","quercus phellos","willow oak",33.02,0.916032202383645,560,512.978033334841,256.48901666742,941.314691169433,0.310108512639999,0.21223022043705,0.254722058773041,0.260430872440338,0.266355127096176,0.202000007033348,0.228462025523186,0.320135742425919,0.264266312122345,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39084647237253,33.76100859678329],[-84.3907389406345,33.76100859678329],[-84.3907389406345,33.761098568151915],[-84.39084647237253,33.761098568151915],[-84.39084647237253,33.76100859678329]]]}",160
"usa","georgia","atlanta",2015,-84.39083516,33.76105534,"quercus","quercus phellos","willow oak",33.02,0.916032202383645,560,512.978033334841,256.48901666742,941.314691169433,0.310108512639999,0.21223022043705,0.254722058773041,0.260430872440338,0.266355127096176,0.202000007033348,0.228462025523186,0.320135742425919,0.264266312122345,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39089106338307,33.76100859678329],[-84.39078353164504,33.76100859678329],[-84.39078353164504,33.761098568151915],[-84.39089106338307,33.761098568151915],[-84.39089106338307,33.76100859678329]]]}",161
"usa","georgia","atlanta",2015,-84.39089969,33.76105462,"quercus","quercus phellos","willow oak",27.94,0.622689811499425,560,348.706294439678,174.353147219839,639.876050296809,0.284957945346832,0.204205870628357,0.233654871582985,0.225294426083565,0.257548838853836,0.21574904024601,0.224863931536674,0.298787206411362,0.30030769109726,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-84.39095349079781,33.76100859678329],[-84.39084595905979,33.76100859678329],[-84.39084595905979,33.761098568151915],[-84.39095349079781,33.761098568151915],[-84.39095349079781,33.76100859678329]]]}",162
