"country","state","city","year","long","lat","species_botanical_name","species_common_name","dbh"
"usa","california","santa monica","2023",-118.49394,34.04436634,"cedrus atlantica","atlas cedar",27.94
"usa","california","santa monica","2023",-118.4939011,34.04431568,"brahea edulis","guadalupe palm",35.56
"usa","california","santa monica","2023",-118.4938566,34.04429608,"magnolia grandiflora","southern magnolia",48.26
"usa","california","santa monica","2023",-118.4937953,34.04424558,"cedrus deodara","deodar cedar",66.04
"usa","california","santa monica","2023",-118.4937103,34.04435034,"magnolia grandiflora","southern magnolia",35.56
"usa","california","santa monica","2023",-118.4936608,34.04413296,"cedrus deodara","deodar cedar",50.8
"usa","california","santa monica","2023",-118.4935987,34.04426773,"ulmus parvifolia","chinese elm",10.16
"usa","california","santa monica","2023",-118.4935704,34.04404838,"cedrus atlantica","atlas cedar",25.4
"usa","california","santa monica","2023",-118.4934948,34.04415713,"magnolia grandiflora","southern magnolia",33.02
"usa","california","santa monica","2023",-118.4933518,34.04404557,"magnolia grandiflora","southern magnolia",45.72
"usa","california","santa monica","2023",-118.4934716,34.043971,"cedrus deodara","deodar cedar",58.42
"usa","california","santa monica","2023",-118.4933469,34.04385828,"cedrus libani","cedar of lebanon",68.58
"usa","california","santa monica","2023",-118.4931893,34.04392952,"cedrus libani","cedar of lebanon",78.74
"usa","california","santa monica","2023",-118.4931013,34.0438411,"cedrus atlantica","atlas cedar",25.4
"usa","california","santa monica","2023",-118.493236,34.04377968,"cedrus atlantica","atlas cedar",45.72
"usa","california","santa monica","2023",-118.4930128,34.04375682,"magnolia grandiflora","southern magnolia",27.94
"usa","california","santa monica","2023",-118.4928947,34.0436561,"magnolia grandiflora","southern magnolia",20.32
"usa","california","santa monica","2023",-118.4931112,34.04366586,"magnolia grandiflora","southern magnolia",53.34
"usa","california","santa monica","2023",-118.4930427,34.04360649,"cedrus deodara","deodar cedar",17.78
"usa","california","santa monica","2023",-118.4927823,34.04357249,"magnolia grandiflora","southern magnolia",33.02
"usa","california","santa monica","2023",-118.4927186,34.04349677,"magnolia grandiflora","southern magnolia",15.24
"usa","california","santa monica","2023",-118.4926394,34.04344146,"cedrus libani","cedar of lebanon",58.42
"usa","california","santa monica","2023",-118.4925648,34.04333882,"magnolia grandiflora","southern magnolia",33.02
"usa","california","santa monica","2023",-118.4928234,34.04341854,"magnolia grandiflora","southern magnolia",7.62
"usa","california","santa monica","2023",-118.4927966,34.04338549,"magnolia grandiflora","southern magnolia",35.56
"usa","california","santa monica","2023",-118.4927185,34.04332927,"magnolia grandiflora","southern magnolia",38.1
"usa","california","santa monica","2023",-118.4926601,34.04326463,"magnolia grandiflora","southern magnolia",43.18
"usa","california","santa monica","2023",-118.4924302,34.04324602,"cedrus libani","cedar of lebanon",50.8
"usa","california","santa monica","2023",-118.4922452,34.04321733,"pinus canariensis","canary island pine",68.58
"usa","california","santa monica","2023",-118.4920533,34.04339308,"pinus canariensis","canary island pine",81.28
"usa","california","santa monica","2023",-118.4919391,34.04347441,"ficus benjamina","weeping fig",27.94
"usa","california","santa monica","2023",-118.4925295,34.0431485,"magnolia grandiflora","southern magnolia",25.4
